cp_id,cp_state,district_id,address_en,address2_en,address_tc,address2_tc,address_sc,address2_sc,lat,lgt,waste_type,legend,accessibilty_notes,contact_en,contact_tc,contact_sc,openhour_en,openhour_tc,openhour_sc
13643,Accepted,Islands,Tung Chung Crescent,"1 Hing Tung Street, Tung Chung, New Territories",東堤灣畔,大嶼山東涌慶東街1號,东堤湾畔,大屿山东涌庆东街1号,22.288200,113.939760,"Beverage Cartons,Glass Bottles,Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
13644,Accepted,Southern,39 Deep Water Bay Road,"39 Deep Water Bay Road, Deep Water Bay",深水灣道39號,深水灣深水灣道39號,深水湾道39号,深水湾深水湾道39号,22.248790,114.185380,"Beverage Cartons,Food Waste,Glass Bottles,Metals,Paper,Plastics","Private Collection Points (e.g. housing estates, shopping centres)",Note: For residents of the estate only,,,,,,
13775,Accepted,Eastern,"Public pavement of King's Road near Nam Tin Building, North Point",,北角南天大廈對出英皇道行人路,,北角南天大厦对出英皇道行人路,,22.290186,114.195256,"Beverage Cartons,Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastic Bottle,Plastics,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment",Recycling Spots,Note: For public use,5285 8476,5285 8476,5285 8476,"Wednesday 6 pm to 9 pm (basically all year round, except for adverse weather and special circumstances, which are subject to special arrangements.  Please refer to the social media page of the Nighttime Recycling Spots on Hong Kong Island.)",星期三 下午6時至下午9時 (基本上每週定時定點運作，有關惡劣天氣或因應個別情況的特別安排，請瀏覽「香港島晚間回收流動點」的社交媒體專頁。),星期三  下午6时至下午9时 (基本上每周定时定点运作，有关恶劣天气或因应个别情况的特别安排，请浏览「香港岛晚间回收流动点」的社交媒体专页。)
13819,Accepted,Central_Western,Pavement outside Elliot Crescent opposite to 52 Robinson Road,,羅便臣道52號對面的行人路,,罗便臣道52号对面的行人路,,22.279600,114.150700,"Beverage Cartons,Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastic Bottle,Plastics,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment",Recycling Spots,Note: For public use,5212 1240,5212 1240,5212 1240,"Saturday 10 am to 1 pm (basically all year round, except for the station closure days, Lunar New Year holiday, the Mid-Autumn Festival, the Winter Solstice, the Christmas holidays, the New Year’s Eve, adverse weather and special circumstances, which are subject to special arrangements. Please refer to the relevant social media page of the Recycling Station and Store.)",星期六 早上10時至下午1時 (基本上每週定時定點運作，有關休館日、農曆新年、中秋節、冬至、聖誕假期、元旦前夕、惡劣天氣或因應個別情況的特別安排，請瀏覽相關「回收環保站」或「回收便利點」的社交媒體專頁。),星期六 早上10时至下午1时 (基本上每周定时定点运作，有关休馆日、农历新年、中秋节、冬至、圣诞假期、元旦前夕、恶劣天气或因应个别情况的特别安排，请浏览相关「回收环保站」或「回收便利点」的社交媒体专页。)
13821,Accepted,Tuen_Mun,"Public pavement of Hang Fu Street near Goodview Garden LRT Stop, Tuen Mun",,屯門恆富街近輕鐵豐景園站行人路空地位置,,屯门恒富街近轻铁丰景园站行人路空地位置,,22.383220,113.973129,"Beverage Cartons,Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastic Bottle,Plastics,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment",Recycling Spots,Note: For public use,9445 4177,9445 4177,9445 4177,"Thursday 2:30 pm to 5:30 pm (basically all year round, except for the station closure days, Lunar New Year holiday, the Mid-Autumn Festival, the Winter Solstice, the Christmas holidays, the New Year’s Eve, adverse weather and special circumstances, which are subject to special arrangements.  Please refer to the relevant social media page of the Recycling Station and Store.)",星期四下午2時30分至下午5時30分 (基本上每週定時定點運作，有關休館日、農曆新年、中秋節、冬至、聖誕假期、元旦前夕、惡劣天氣或因應個別情況的特別安排，請瀏覽相關「回收環保站」或「回收便利點」的社交媒體專頁。),星期四下午2时30分至下午5时30分 (基本上每周定时定点运作，有关休馆日、农历新年、中秋节、冬至、圣诞假期、元旦前夕、恶劣天气或因应个别情况的特别安排，请浏览相关「回收环保站」或「回收便利点」的社交媒体专页。)
13822,Accepted,Tai_Po,"Pavement of Chong San Road near St Martin, Tai Po",,大埔創新路近雲匯行人道,,大埔创新路近云汇行人道,,22.429206,114.204155,"Beverage Cartons,Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastic Bottle,Plastics,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment",Recycling Spots,Note: For public use,3972 0929,3972 0929,3972 0929,"Sunday 10 am to 1 pm (basically all year round, except for the station closure days, Lunar New Year holiday, the Mid-Autumn Festival, the Winter Solstice, the Christmas holidays, the New Year’s Eve, adverse weather and special circumstances, which are subject to special arrangements.  Please refer to the relevant social media page of the Recycling Station and Store.)",星期日上午10時至下午1時  (基本上每週定時定點運作，有關休館日、農曆新年、中秋節、冬至、聖誕假期、元旦前夕、惡劣天氣或因應個別情況的特別安排，請瀏覽相關「回收環保站」或「回收便利點」的社交媒體專頁。),星期日下上午10时至下午1时 (基本上每周定时定点运作，有关休馆日、农历新年、中秋节、冬至、圣诞假期、元旦前夕、恶劣天气或因应个别情况的特别安排，请浏览相关「回收环保站」或「回收便利点」的社交媒体专页。)
13823,Accepted,Tai_Po,"Pavement of Fo Yin Road near Pak Shek Kok Promenade, Tai Po",,大埔科研路近白石角海濱長廊行人道,,大埔科研路近白石角海滨长廊行人道,,22.429489,114.209244,"Beverage Cartons,Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastic Bottle,Plastics,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment",Recycling Spots,Note: For public use,3972 0929,3972 0929,3972 0929,"Sunday 2:30 pm to 5:30 pm (basically all year round, except for the station closure days, Lunar New Year holiday, the Mid-Autumn Festival, the Winter Solstice, the Christmas holidays, the New Year’s Eve, adverse weather and special circumstances, which are subject to special arrangements.  Please refer to the relevant social media page of the Recycling Station and Store.)",星期日下午2時30分至下午5時30分  (基本上每週定時定點運作，有關休館日、農曆新年、中秋節、冬至、聖誕假期、元旦前夕、惡劣天氣或因應個別情況的特別安排，請瀏覽相關「回收環保站」或「回收便利點」的社交媒體專頁。),星期日下午2时30分至下午5时30分 (基本上每周定时定点运作，有关休馆日、农历新年、中秋节、冬至、圣诞假期、元旦前夕、恶劣天气或因应个别情况的特别安排，请浏览相关「回收环保站」或「回收便利点」的社交媒体专页。)
13825,Accepted,Wong_Tai_Sin,"Pavement of Fung Tak Road (near Fung Tak Road Wet Market), Wong Tai Sin",,黃大仙鳳德道（近鳳德道街市）對出行人路,,黄大仙凤德道（近凤德道街市）对出行人路,,22.343369,114.199416,"Beverage Cartons,Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastic Bottle,Plastics,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment",Recycling Spots,Note: For public use,5305 3326,5305 3326,5305 3326,"Tuesday 10am to 1pm (basically all year round, except for the station closure days, Lunar New Year holiday, the Mid-Autumn Festival, the Winter Solstice, the Christmas holidays, the New Year’s Eve, adverse weather and special circumstances, which are subject to special arrangements.  Please refer to the relevant social media page of the Recycling Station and Store.)",星期二上午10時至下午1時 (基本上每周定时定點運作，有關休館日、農曆新年、中秋節、冬至、聖誕假期、元旦前夕、惡劣天氣或因應個别情况的特别安排，請瀏覽相關「回收環保站」或「回收便利點」的社交媒體專頁。),星期二上午10时至下午1时 (基本上每周定时定点运作，有关休馆日、农历新年、中秋节、冬至、圣诞假期、元旦前夕、恶劣天气或因应个别情况的特别安排，请浏览相关「回收环保站」或「回收便利点」的社交媒体专页。)
13826,Accepted,Wong_Tai_Sin,"Pavement of Wing Ting Road (near Bay View Garden), Ngau Chi Wan",,牛池灣永定道（近威豪花園）對出行人路,,牛池湾永定道（近威豪花园）对出行人路,,22.336766,114.208415,"Beverage Cartons,Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastic Bottle,Plastics,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment",Recycling Spots,Note: For public use,5305 3326,5305 3326,5305 3326,"Tuesday 2:30 pm to 5:30 pm (basically all year round, except for the station closure days, Lunar New Year holiday, the Mid-Autumn Festival, the Winter Solstice, the Christmas holidays, the New Year’s Eve, adverse weather and special circumstances, which are subject to special arrangements.  Please refer to the relevant social media page of the Recycling Station and Store.)",星期二下午2時30分至下午5時30分 (基本上每周定时定點運作，有關休館日、農曆新年、中秋節、冬至、聖誕假期、元旦前夕、惡劣天氣或因應個别情况的特别安排，請瀏覽相關「回收環保站」或「回收便利點」的社交媒體專頁。),星期二下午2时30至下午5时30分 (基本上每周定时定点运作，有关休馆日、农历新年、中秋节、冬至、圣诞假期、元旦前夕、恶劣天气或因应个别情况的特别安排，请浏览相关「回收环保站」或「回收便利点」的社交媒体专页。)
13828,Accepted,Wong_Tai_Sin,"Open space outside Choi Yip House, Choi Fai Estate, Ngau Chi Wan",,牛池灣彩輝邨彩葉樓對出平台,,牛池湾彩辉村彩叶楼对出平台,,22.335180,114.217930,"Beverage Cartons,Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastic Bottle,Plastics,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment",Recycling Spots,Note: For public use,5305 3326,5305 3326,5305 3326,"Wednesday 2:30 pm to 5:30 pm (basically all year round, except for the station closure days, Lunar New Year holiday, the Mid-Autumn Festival, the Winter Solstice, the Christmas holidays, the New Year’s Eve, adverse weather and special circumstances, which are subject to special arrangements.  Please refer to the relevant social media page of the Recycling Station and Store.)",星期三下午2時30分至下午5時30分 (基本上每周定时定點運作，有關休館日、農曆新年、中秋節、冬至、聖誕假期、元旦前夕、惡劣天氣或因應個别情况的特别安排，請瀏覽相關「回收環保站」或「回收便利點」的社交媒體專頁。),星期三下午2时30至下午5时30分 (基本上每周定时定点运作，有关休馆日、农历新年、中秋节、冬至、圣诞假期、元旦前夕、恶劣天气或因应个别情况的特别安排，请浏览相关「回收环保站」或「回收便利点」的社交媒体专页。)
13830,Accepted,Wong_Tai_Sin,"Pavement of junction between Ng Fong Street and Tai Yau Street (near Midas Plaza), San Po Kong",,新蒲崗五芳街與大有街交界（近勤達中心）行人路,,新蒲岗五芳街与大有街交界（近勤达中心）行人路,,22.338660,114.199210,"Beverage Cartons,Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastic Bottle,Plastics,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment",Recycling Spots,Note: For public use,5305 3326,5305 3326,5305 3326,"Thursday 2:30 pm to 5:30 pm (basically all year round, except for the station closure days, Lunar New Year holiday, the Mid-Autumn Festival, the Winter Solstice, the Christmas holidays, the New Year’s Eve, adverse weather and special circumstances, which are subject to special arrangements.  Please refer to the relevant social media page of the Recycling Station and Store.)",星期四下午2時30分至下午5時30分 (基本上每周定时定點運作，有關休館日、農曆新年、中秋節、冬至、聖誕假期、元旦前夕、惡劣天氣或因應個别情况的特别安排，請瀏覽相關「回收環保站」或「回收便利點」的社交媒體專頁。),星期四下午2时30至下午5时30分 (基本上每周定时定点运作，有关休馆日、农历新年、中秋节、冬至、圣诞假期、元旦前夕、恶劣天气或因应个别情况的特别安排，请浏览相关「回收环保站」或「回收便利点」的社交媒体专页。)
13831,Accepted,Wong_Tai_Sin,"Open space outside G/F Mei Tak House, Mei Tung Estate, Wong Tai Sin",,黃大仙美東邨美德樓地下對出空地位置,,黄大仙美东村美德楼地下对出空地位置,,22.333800,114.189950,"Beverage Cartons,Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastic Bottle,Plastics,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment",Recycling Spots,Note: For public use,5305 3326,5305 3326,5305 3326,"Friday 10am to 1pm (basically all year round, except for the station closure days, Lunar New Year holiday, the Mid-Autumn Festival, the Winter Solstice, the Christmas holidays, the New Year’s Eve, adverse weather and special circumstances, which are subject to special arrangements.  Please refer to the relevant social media page of the Recycling Station and Store.)",星期五上午10時至下午1時 (基本上每周定时定點運作，有關休館日、農曆新年、中秋節、冬至、聖誕假期、元旦前夕、惡劣天氣或因應個别情况的特别安排，請瀏覽相關「回收環保站」或「回收便利點」的社交媒體專頁。),星期五上午10时至下午1时 (基本上每周定时定点运作，有关休馆日、农历新年、中秋节、冬至、圣诞假期、元旦前夕、恶劣天气或因应个别情况的特别安排，请浏览相关「回收环保站」或「回收便利点」的社交媒体专页。)
13833,Accepted,Wong_Tai_Sin,"Pavement besides Choi Hung Road Bus Stop, Choi Yee Lane, San Po Kong",,新蒲崗彩頤里彩虹道巴士站對出行人路,,新蒲岗彩颐里彩虹道巴士站对出行人路,,22.337620,114.201230,"Beverage Cartons,Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastic Bottle,Plastics,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment",Recycling Spots,Note: For public use,5305 3326,5305 3326,5305 3326,"Saturday 10am to 1pm (basically all year round, except for the station closure days, Lunar New Year holiday, the Mid-Autumn Festival, the Winter Solstice, the Christmas holidays, the New Year’s Eve, adverse weather and special circumstances, which are subject to special arrangements.  Please refer to the relevant social media page of the Recycling Station and Store.)",星期六上午10時至下午1時 (基本上每周定时定點運作，有關休館日、農曆新年、中秋節、冬至、聖誕假期、元旦前夕、惡劣天氣或因應個别情况的特别安排，請瀏覽相關「回收環保站」或「回收便利點」的社交媒體專頁。),星期六上午10时至下午1时 (基本上每周定时定点运作，有关休馆日、农历新年、中秋节、冬至、圣诞假期、元旦前夕、恶劣天气或因应个别情况的特别安排，请浏览相关「回收环保站」或「回收便利点」的社交媒体专页。)
13834,Accepted,Wong_Tai_Sin,"Pavement of Prince Edward Road East (near Mikiki Shopping Centre), San Po Kong",,新蒲崗太子道東（近Mikiki）對出行人路,,新蒲岗太子道东（近Mikiki）对出行人路,,22.333050,114.196632,"Beverage Cartons,Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastic Bottle,Plastics,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment",Recycling Spots,Note: For public use,5305 3326,5305 3326,5305 3326,"Sunday 10am to 1pm(basically all year round, except for the station closure days, Lunar New Year holiday, the Mid-Autumn Festival, the Winter Solstice, the Christmas holidays, the New Year’s Eve, adverse weather and special circumstances, which are subject to special arrangements.  Please refer to the relevant social media page of the Recycling Station and Store.)",星期日上午10時至下午1時 (基本上每週定時定點運作，有關休館日、農曆新年、中秋節、冬至、聖誕假期、元旦前夕、惡劣天氣或因應個別情況的特別安排，請瀏覽相關「回收環保站」或「回收便利點」的社交媒體專頁。),星期日上午10时至下午1时(基本上每周定时定点运作，有关休馆日、农历新年、中秋节、冬至、圣诞假期、元旦前夕、恶劣天气或因应个别情况的特别安排，请浏览相关「回收环保站」或「回收便利点」的社交媒体专页。)
13844,Accepted,Sai_Kung,"Conference Room of Lohas Park Community Hall, Tseung Kwan O",,將軍澳康城社區會堂會議室,,康城社区会堂会议室,,22.295500,114.271730,"Beverage Cartons,Fluorescent Lamp,Glass Bottles,Metals,Paper,Plastic Bottle,Plastics,Rechargeable Batteries,Regulated Electrical Equipment,Small Electrical and Electronic Equipment",Recycling Spots,Note: For public use,6214 3510,6214 3510,6214 3510,"Alternate  Saturday 6:00pm - 9:00pm (The above information is for reference only.  Arrangement of Nighttime Recycling Spots may be adjusted to suit the weather, on-site condition or local need.  Members of public are advised to check the social media webpages of the respective region of Nighttime Recycling Spots for the latest updates before visiting the Nighttime Recycling Spots.  For those Nighttime Recycling Spots take place in alternate week, the exact dates will also be publicised on the social media webpages. )",每兩週一次 (星期六) 下午6:00 - 下午9:00 (「晚間回收流動點」的安排會因天氣、實際情況或社區需求而調整，市民在前往「晚間回收流動點」前請先瀏覽相關地區「晚間回收流動點」的社交媒體專頁，以獲取最新資料。「晚間回收流動點」若屬於每隔一個星期舉行一次類別，具體日期亦會在社交媒體專頁公布。 ),每两周一次(星期六)下午6:00 - 下午9:00 (「晚间回收流动点」的安排会因天气、实际情况或社区需求而调整，市民在前往「晚间回收流动点」前请先浏览相关地区「晚间回收流动点」的社交媒体专页，以获取最新资料。「晚间回收流动点」若属于每隔一个星期举行一次类别，具体日期亦会在社交媒体专页公布。 )
13846,Accepted,Sha_Tin,The Hang Seng University of Hong Kong,"Outside G/F, Lo Hui Kit San Building, Yuen Campus, The Hang Seng University of Hong Kong",香港恒生大學,香港恒生大學袁炳濤校園羅許潔珊樓地下外,香港恒生大学,香港恒生大学袁炳涛校园罗许洁珊楼地下外,22.378910,114.211455,"Metals,Paper,Plastic Bottle",Smart Bin,Note: For public use,9553 8011,9553 8011,9553 8011,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
13847,Accepted,Tuen_Mun,Lingnan University,"G/F, Lau Lee Yuen Haan Amenities Building, Lingnan University (beside the Canteen Entrance/Exit)",嶺南大學,嶺南大學劉李婉嫻康樂樓地下 (近餐廳出入口側),岭南大学,岭南大学刘李婉娴康乐楼地下 (近餐厅出入口侧),22.410950,113.983410,"Glass Bottles,Metals,Plastic Bottle",Smart Bin,Note: For public use,9553 8011,9553 8011,9553 8011,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00
13848,Accepted,Tai_Po,The Education University of Hong Kong,"G/F, Block B4, Tai Po Campus, The Education University of Hong Kong",香港教育大學,香港教育大學大埔校園B4座地下,香港教育大学,香港教育大学大埔校园B4座地下,22.468709,114.194330,"Metals,Paper,Plastics",Smart Bin,Note: For public use,9553 8011,9553 8011,9553 8011,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00
13849,Accepted,Sai_Kung,"Canteen, The Hong Kong University of Science and Technology","LG1 Canteen, HKUST (HK Jockey Club Atrium)",香港科技大學 - 餐廳,香港科技大學LG1餐廳 (香港賽馬會大堂),香港科技大学 - 餐厅,香港科技大学LG1餐厅 (香港赛马会大堂),22.337487,114.263976,"Glass Bottles,Metals,Paper,Plastic Bottle",Smart Bin,Note: For public use,9553 8011,9553 8011,9553 8011,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
13850,Accepted,Sai_Kung,"Staff Quarter, The Hong Kong University of Science and Technology","Staff Quarter Tower 12, HKUST",香港科技大學 - 教職員宿舍,香港科技大學教職員宿舍12座,香港科技大学 - 教职员宿舍,香港科技大学教职员宿舍12座,22.334334,114.266608,"Metals,Paper,Plastic Bottle",Smart Bin,Note: For public use,9553 8011,9553 8011,9553 8011,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
13851,Accepted,Sai_Kung,The Beaumount II,"The Beaumount II – Footbridge of Shek Kok Road, Tseung Kwan O",峻瀅II,峻瀅II – 將軍澳石角路行人天橋,峻滢II,峻滢II – 将军澳石角路行人天桥,22.296934,114.273845,"Glass Bottles,Paper,Plastic Bottle",Smart Bin,Note: For public use,3752 0864,3752 0864,3752 0864,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
13852,Accepted,Yau_Tsim_Mong,iSQUARE,"5/F, iSQUARE, 63 Nathan Road, Tsim Sha Tsui, Kowloon, Hong Kong",國際廣場,香港九龍尖沙咀彌敦道63號iSQUARE國際廣場5樓,国际广场,香港九龙尖沙咀弥敦道63号iSQUARE国际广场5楼,22.297020,114.171840,"Metals,Paper,Plastic Bottle",Smart Bin,Note: For public use,3752 0864,3752 0864,3752 0864,10:30 - 22:30,10:30 - 22:30,10:30 - 22:30
13853,Accepted,Tsuen_Wan,Park Island,Park Island near tower 5 (opposite to the Park Island Management Services Office),珀麗灣,珀麗灣近第5座(珀麗灣服務處對出),珀丽湾,珀丽湾近第5座(珀丽湾服务处对出),22.353068,114.062700,"Metals,Paper,Plastic Bottle",Smart Bin,Note: For public use,3752 0864,3752 0864,3752 0864,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
13854,Accepted,Wan_Chai,Great Eagle Centre,"1/F, Covered Pedestrian Way, Great Eagle Centre (near Shop no. 101)",鷹君中心,鷹君中心一樓行人通道 (近101號商舖),鹰君中心,鹰君中心一楼行人通道 (近101号商铺),22.281170,114.175262,Glass Bottles,Smart Bin,Note: For public use,3752 0864,3752 0864,3752 0864,06:00 - 23:59,06:00 - 23:59,06:00 - 23:59
13855,Accepted,Central_Western,Hong Kong Park,Near the Eastern Toilet Block at Supreme Court Road Entrance of Hong Kong Park,香港公園,香港公園法院道入口近東部洗手間,香港公园,香港公园法院道入口近东部洗手间,22.277129,114.164022,"Metals,Plastic Bottle",Smart Bin,Note: For public use,3752 0864,3752 0864,3752 0864,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00
13856,Accepted,Tsuen_Wan,Belvedere Square,Belvedere Square Phase 2 (near Shop 13),麗城薈,麗城薈2期(近13號舖),丽城荟,丽城荟2期(近13号铺),22.371801,114.100720,"Metals,Paper,Plastic Bottle",Smart Bin,Note: For public use,9165 0496,9165 0496,9165 0496,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
13857,Accepted,Tuen_Mun,Prime View Commercial Arcade,Near the Toilet of Prime View Commercial Arcade,景峰花園商場,景峰花園商場洗手間旁,景峰花园商场,景峰花园商场洗手间旁,22.403351,113.979716,"Paper,Plastic Bottle",Smart Bin,Note: For public use,9165 0496,9165 0496,9165 0496,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
13858,Accepted,Tuen_Mun,Aegean Coast Shopping Arcade,Near Shop No.3B at Aegean Coast Shopping Arcade,愛琴海岸商場,愛琴海岸商場近3B舖,爱琴海岸商场,爱琴海岸商场近3B铺,22.373560,113.994920,"Paper,Plastic Bottle",Smart Bin,Note: For public use,9165 0496,9165 0496,9165 0496,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30
13859,Accepted,Wan_Chai,Sino Plaza,1/F Sino Plaza,信和廣場,信和廣場一樓,信和广场,信和广场一楼,22.281473,114.182180,"Plastic Bottle,Plastics",Smart Bin,Note: For public use,9165 0496,9165 0496,9165 0496,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
13860,Accepted,Wan_Chai,The Hennessy,"2/F Podium, The Hennessy",The Hennessy,"The Hennessy, 2樓平台",The Hennessy,"The Hennessy, 2楼平台",22.277615,114.176145,"Paper,Plastic Bottle",Smart Bin,Note: For public use,9165 0496,9165 0496,9165 0496,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00
13861,Accepted,Wong_Tai_Sin,Mikiki,Mikiki B1/F (escalator lobby),Mikiki,Mikiki B1層 (扶手電梯大堂),Mikiki,Mikiki B1层 (扶手电梯大堂),22.333328,114.196893,"Metals,Paper,Plastic Bottle",Smart Bin,Note: For public use,9165 0496,9165 0496,9165 0496,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00
13862,Accepted,Sha_Tin,MOS Town,"Opposite to the Main Entrance of MOSTown Market, G/F, MOSTown",新港城中心,新港城中心地下近新港城街巿正門對出,新港城中心,新港城中心地下近新港城街市正门对出,22.424036,114.231242,"Metals,Paper",Smart Bin,Note: For public use,9165 0496,9165 0496,9165 0496,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
13863,Accepted,Sha_Tin,MOS Centre (arcade & carpark),MOS Centre (Mall) near Shop A30,馬鞍山中心(商場),馬鞍山中心(商場)鄰近地下A30號舖,马鞍山中心(商场),马鞍山中心(商场)邻近地下A30号铺,22.426318,114.233643,Paper,Smart Bin,Note: For public use,9165 0496,9165 0496,9165 0496,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00
13864,Accepted,Kwun_Tong,TWO HARBOUR SQUARE,"Shuttle Bus Waiting Area on B1, Two Harbour Square",二號海港廣場,Two Harbour Square B1層穿梭巴士候車處,二号海港广场,Two Harbour Square B1层穿梭巴士候车处,22.309730,114.221350,"Metals,Plastic Bottle",Smart Bin,Note: For public use,9165 0496,9165 0496,9165 0496,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00
13866,Accepted,Tuen_Mun,Eldo Court Shopping Centre,Eldo Court Shopping Centre Atrium (Near Guard Post),雅都商場,雅都商場地下中庭,雅都商场,雅都商场地下中庭,22.398167,113.975815,"Paper,Plastic Bottle",Smart Bin,Note: For public use,9165 0496,9165 0496,9165 0496,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00
13867,Accepted,Yuen_Long,Yoho Mall,"Transport Interchange, Ground Level, YOHO MALL I",形點,YOHO MALL I 地下交通交匯處,形点,YOHO MALL I 地下交通交汇处,22.445156,114.036923,"Glass Bottles,Metals,Paper",Smart Bin,Note: For public use,9165 0496,9165 0496,9165 0496,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
13868,Accepted,Kowloon_City,"Whampoa Garden, Site 3","Pebbles World, Whampoa Garden (Open Space near Block 1, Site 3)",黃埔花園,黃埔花園百寶坊(3 期 1座旁空地),黄埔花园,黄埔花园百宝坊(3期1座旁空地),22.305309,114.186449,"Metals,Paper,Plastic Bottle,Plastics",Smart Bin,Note: For public use,9165 0496,9165 0496,9165 0496,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
13869,Accepted,Tai_Po,Uptown Plaza,L1 Uptown Plaza (toward Tat Wan Road Exit),新達廣場,新達廣場一樓 (往達運道出口),新达广场,新达广场一楼 (往达运道出口),22.443798,114.168568,"Paper,Plastic Bottle",Smart Bin,Note: For public use,9165 0496,9165 0496,9165 0496,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00
13870,Accepted,Sha_Tin,Shatin Plaza,"L1/F (near Escalators), Shatin Plaza",沙田廣場,沙田廣場購物中心L1層(近扶手梯),沙田广场,沙田广场购物中心L1层(近扶手梯),22.383165,114.189239,Metals,Smart Bin,Note: For public use,9165 0496,9165 0496,9165 0496,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
13871,Accepted,North,Green Code Plaza,"G/F, Green Code Plaza (near Shop 18)",逸峯廣場,逸峯廣場地下 (近18號商舖),逸峰广场,逸峰广场地下 (近18号商铺),22.501405,114.146450,"Metals,Paper,Plastic Bottle",Smart Bin,Note: For public use,9165 0496,9165 0496,9165 0496,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00
13872,Accepted,Sha_Tin,Sai Sha Go Park,"Block A, beside G/F Climbing Wall, GO PARK Sai Sha",西沙GO PARK,西沙GO PARK A座 G/F 攀石牆側,西沙GO PARK,西沙GO PARK A座 G/F 攀石墙侧,22.427570,114.264769,"Metals,Plastic Bottle",Smart Bin,Note: For public use,9165 0496,9165 0496,9165 0496,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00
13873,Accepted,Kwai_Tsing,Mayfair Gardens,"L3, Commercial Central Block, MayFair Gardens",美景花園,美景花園中座商場L3樓,美景花园,美景花园中座商场L3楼,22.344468,114.107631,"Metals,Paper,Plastic Bottle",Smart Bin,Note: For public use,9165 0496,9165 0496,9165 0496,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
13874,Accepted,Yau_Tsim_Mong,Coronation Circle,"G/F, Taxi waiting area",中港薈,地下，的士候車區,中港荟,地下，出租车候车区,22.309747,114.166383,"Metals,Paper,Plastic Bottle,Plastics",Smart Bin,Note: For public use,9165 0496,9165 0496,9165 0496,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
13875,Accepted,Southern,Ocean Park,Ocean Park Hong Kong Ocean Square (Podium Level near access bridge to Ocean Park Marriott Hotel),海洋公園,海洋公園 海洋廣場(平台近天橋往海洋公園萬豪酒店),海洋公园,海洋公园 海洋广场(平台近天桥往海洋公园万豪酒店),22.247824,114.174962,"Metals,Paper,Plastic Bottle,Plastics",Smart Bin,Note: For public use,5540 6395,5540 6395,5540 6395,00:00 - 23:59,00:00 - 23:59,00:00 - 23:59
